,rx,ry,c1x,c1y,c2x,c2y,c3x,c3y,c4x,c4y
0,0.16366828877237433,1.397073195826827,0.1639839438676338,1.3972692654397536,0.1639839438676338,1.3968148231426072,0.1639839438676338,1.396587601994034,0.16304620617380186,1.3970420442911804
1,0.21520299140658894,1.3696812777825025,0.21555951702838996,1.3695482853138221,0.21555951702838996,1.3700027276109685,0.21555951702838996,1.369321064165249,0.21462177933455803,1.3697755064623953
2,0.18275123589813663,1.3644293843144002,0.1827386977442724,1.3645494200452115,0.1827386977442724,1.364094977748065,0.1827386977442724,1.3647766411937847,0.1827386977442724,1.3638677565994919
3,0.16994078100676846,1.3524697908067238,0.16961037003062537,1.3522794780222582,0.16961037003062537,1.3527339203194046,0.16961037003062537,1.352052256873685,0.16961037003062537,1.3529611414679779
4,0.1522596822634576,1.3804360694347197,0.15273109154165063,1.3804549004453361,0.1517933538478187,1.380227679296763,0.15273109154165063,1.380227679296763,0.1517933538478187,1.3806821215939094
5,0.15857490044054073,1.3711683410535962,0.1583575177046422,1.3713660545024078,0.1583575177046422,1.3709116122052614,0.1583575177046422,1.371593275650981,0.1583575177046422,1.3706843910566882
6,0.2197841922413003,1.3853875328104788,0.21931046780371768,1.3854537657139467,0.22024820549754962,1.3852265445653735,0.21931046780371768,1.3852265445653735,0.22024820549754962,1.38568098686252
7,0.19615344358775316,1.3840257146328547,0.19586702545791942,1.3838632176739343,0.19586702545791942,1.3843176599710807,0.19586702545791942,1.383635996525361,0.19586702545791942,1.384544881119654
8,0.15434269663351025,1.371614577193453,0.1546065669293145,1.3718204967995542,0.1546065669293145,1.3713660545024078,0.1546065669293145,1.3720477179481274,0.1546065669293145,1.3711388333538346
9,0.22489751500605276,1.397239960771173,0.22493689396670927,1.3970420442911804,0.22493689396670927,1.3968148231426072,0.22493689396670927,1.396587601994034,0.22493689396670927,1.3963603808454608
10,0.14924662611323353,1.3744362339927645,0.1489801407663229,1.3743199294338595,0.1489801407663229,1.374774371731006,0.1489801407663229,1.3740927082852863,0.1489801407663229,1.3750015928795791
11,0.2209255710375722,1.383560134601281,0.22118594319138155,1.3834087753767879,0.22118594319138155,1.3838632176739343,0.22118594319138155,1.3831815542282146,0.22118594319138155,1.3840904388225075
12,0.20204877007444666,1.3801114743452205,0.20243118931474294,1.380227679296763,0.20243118931474294,1.3797732369996165,0.20243118931474294,1.3804549004453361,0.201493451620911,1.3800004581481897
13,0.2157494925512455,1.3759526513390132,0.21555951702838996,1.3761376986224452,0.21555951702838996,1.3756832563252988,0.21555951702838996,1.3763649197710184,0.21555951702838996,1.3754560351767255
14,0.23111452349570394,1.3942775380232457,0.23150105782353278,1.3940881693597287,0.23150105782353278,1.394542611656875,0.23056332012970085,1.3943153905083019,0.23150105782353278,1.3938609482111555
15,0.16802451849006528,1.3814975828646734,0.1677348946429615,1.381363785039629,0.1677348946429615,1.3818182273367754,0.1677348946429615,1.3811365638910558,0.1677348946429615,1.3820454484853486
16,0.15451219513461542,1.357526360550441,0.1546065669293145,1.3577327855880152,0.1546065669293145,1.3572783432908688,0.1546065669293145,1.3579600067365885,0.1546065669293145,1.3570511221422956
17,0.16108938323021899,1.376867192839371,0.161170730786138,1.377046583216738,0.161170730786138,1.3765921409195916,0.161170730786138,1.3772738043653112,0.161170730786138,1.3763649197710184
18,0.2072063399390242,1.3522486462679348,0.2071198777839026,1.352052256873685,0.2071198777839026,1.3525066991708314,0.2071198777839026,1.3527339203194046,0.2071198777839026,1.3529611414679779
19,0.1970537928236454,1.3821812866361918,0.19680476315175136,1.3820454484853486,0.19680476315175136,1.382499890782495,0.19680476315175136,1.3818182273367754,0.19680476315175136,1.3827271119310682
20,0.1611131171067479,1.3950274280392365,0.161170730786138,1.3952242751025947,0.161170730786138,1.3947698328054483,0.161170730786138,1.395451496251168,0.161170730786138,1.394542611656875
21,0.20160926369335858,1.3679427165010776,0.201493451620911,1.3677305161252364,0.201493451620911,1.3681849584223829,0.201493451620911,1.3675032949766632,0.201493451620911,1.368412179570956
22,0.19707101814789213,1.3602990456779733,0.19680476315175136,1.3604594393708938,0.19680476315175136,1.3600049970737473,0.19680476315175136,1.360686660519467,0.19680476315175136,1.3597777759251741
23,0.2223494768632319,1.3536332374446582,0.22212368088521348,1.3534155837651243,0.22212368088521348,1.3538700260622707,0.22212368088521348,1.353188362616551,0.22212368088521348,1.354097247210844
24,0.164259839291855,1.35462074887107,0.1639839438676338,1.3547789106565635,0.1639839438676338,1.354324468359417,0.1639839438676338,1.3550061318051367,0.1639839438676338,1.354097247210844
25,0.19443059131278206,1.3849323705901149,0.19399155007025556,1.3847721022682271,0.1949292877640875,1.3849993234168003,0.1949292877640875,1.3847721022682271,0.19399155007025556,1.3852265445653735
26,0.16639809432948802,1.3756677132332507,0.16679715694912958,1.3754560351767255,0.16679715694912958,1.375910477473872,0.16585941925529765,1.3756832563252988,0.16585941925529765,1.3754560351767255
27,0.18880556788082387,1.3558393236275976,0.18836512390726398,1.3556877952508564,0.1893028616010959,1.3559150163994296,0.1893028616010959,1.3556877952508564,0.18836512390726398,1.3561422375480028
28,0.21794747951059468,1.3815176402946714,0.21837273010988575,1.381363785039629,0.21837273010988575,1.3818182273367754,0.21743499241605382,1.3815910061882022,0.21743499241605382,1.381363785039629
29,0.19716683276288768,1.396106813012974,0.19680476315175136,1.3959059385483144,0.19680476315175136,1.3963603808454608,0.19680476315175136,1.3956787173997411,0.19774250084558329,1.3961331596968876
30,0.21112302969536997,1.3597819781374894,0.2108708285592303,1.3600049970737473,0.2108708285592303,1.359550554776601,0.2108708285592303,1.3602322182223205,0.2108708285592303,1.3593233336280277
31,0.15274867591157198,1.3539260306265792,0.15273109154165063,1.354097247210844,0.15273109154165063,1.3536428049136975,0.15273109154165063,1.354324468359417,0.15273109154165063,1.3534155837651243
32,0.21912709924771961,1.3904612446967126,0.21931046780371768,1.3906798521311305,0.21931046780371768,1.3902254098339841,0.21931046780371768,1.3909070732797038,0.21931046780371768,1.389998188685411
33,0.20390068251799356,1.3827058861453365,0.2043066647024068,1.382499890782495,0.2043066647024068,1.3829543330796414,0.20336892700857487,1.3827271119310682,0.20336892700857487,1.382499890782495
34,0.15930378357877767,1.3862246352200067,0.15929525539847414,1.3863626503082396,0.15929525539847414,1.3859082080110932,0.15929525539847414,1.3865898714568128,0.15929525539847414,1.38568098686252
35,0.23509690264470776,1.3542429022825382,0.23431427090502857,1.354097247210844,0.23431427090502857,1.3545516895079903,0.23431427090502857,1.3538700260622707,0.23431427090502857,1.3547789106565635
36,0.2209087520338693,1.3663022928827664,0.22118594319138155,1.366139968085224,0.22118594319138155,1.3665944103823704,0.22118594319138155,1.3659127469366508,0.22118594319138155,1.3668216315309436
37,0.14316243454030136,1.367837666770194,0.14335371460333132,1.3679577372738096,0.14335371460333132,1.3675032949766632,0.14335371460333132,1.3681849584223829,0.14335371460333132,1.36727607382809
38,0.21216149528563294,1.3532914887730056,0.21180856625306224,1.3534155837651243,0.21180856625306224,1.3529611414679779,0.21180856625306224,1.3536428049136975,0.21274630394689417,1.353188362616551
39,0.17249001968355154,1.354956861094123,0.17242358311212116,1.3547789106565635,0.17242358311212116,1.35523335295371,0.17242358311212116,1.3545516895079903,0.17242358311212116,1.3554605741022832
40,0.21263710225390056,1.3668085965187629,0.21274630394689417,1.3665944103823704,0.21274630394689417,1.3670488526795168,0.21274630394689417,1.3663671892337972,0.21274630394689417,1.36727607382809
41,0.1727691434562441,1.3694487630085692,0.17242358311212116,1.369321064165249,0.17242358311212116,1.3697755064623953,0.17242358311212116,1.3690938430166757,0.1733613208059531,1.3695482853138221
42,0.15295062475915233,1.3621808878386354,0.15273109154165063,1.3620499874109062,0.15273109154165063,1.3625044297080526,0.15273109154165063,1.361822766262333,0.15273109154165063,1.3627316508566258
43,0.1420754746707112,1.3843188841169956,0.1424159769094994,1.384544881119654,0.1424159769094994,1.3840904388225075,0.1424159769094994,1.3847721022682271,0.1424159769094994,1.3838632176739343
44,0.18824270447212976,1.374872947912745,0.18836512390726398,1.3750015928795791,0.18836512390726398,1.3745471505824327,0.18836512390726398,1.3752288140281523,0.18836512390726398,1.3743199294338595
45,0.18404763038125177,1.3748302120276066,0.18367643543810433,1.3750015928795791,0.18367643543810433,1.3745471505824327,0.18367643543810433,1.3752288140281523,0.18461417313193626,1.374774371731006
46,0.16401560030938708,1.3802691941212453,0.1639839438676338,1.3804549004453361,0.1639839438676338,1.3800004581481897,0.1639839438676338,1.3806821215939094,0.1639839438676338,1.3797732369996165
47,0.22195002542171396,1.3736651509007909,0.22212368088521348,1.373865487136713,0.22212368088521348,1.3734110448395667,0.22212368088521348,1.3740927082852863,0.22212368088521348,1.3731838236909935
48,0.15016315542788958,1.3723885562439748,0.14991787846015484,1.3722749390967006,0.14991787846015484,1.372729381393847,0.14991787846015484,1.3720477179481274,0.14991787846015484,1.3729566025424202
49,0.18046601189020484,1.3661396495647757,0.18086322235660854,1.3659127469366508,0.18086322235660854,1.3663671892337972,0.1799254846627766,1.366139968085224,0.1799254846627766,1.3659127469366508
50,0.22084405208394864,1.3870803697617986,0.22118594319138155,1.3872715349025324,0.22118594319138155,1.386817092605386,0.22118594319138155,1.3874987560511056,0.22118594319138155,1.3865898714568128
51,0.1436111319491678,1.3567407357660366,0.14335371460333132,1.3565966798451492,0.14335371460333132,1.3570511221422956,0.14335371460333132,1.356369458696576,0.14335371460333132,1.3572783432908688
52,0.16920947399849653,1.3926693627467739,0.16961037003062537,1.3924976213197162,0.16961037003062537,1.3929520636168626,0.16867263233679344,1.3927248424682894,0.16961037003062537,1.392270400171143
53,0.2042199873409634,1.3716186430755668,0.2043066647024068,1.3718204967995542,0.2043066647024068,1.3713660545024078,0.2043066647024068,1.3720477179481274,0.2043066647024068,1.3711388333538346
54,0.1622583208410119,1.3955200791850695,0.16210846847996993,1.3956787173997411,0.16210846847996993,1.3952242751025947,0.16210846847996993,1.3959059385483144,0.16210846847996993,1.3949970539540215
55,0.21558447527763863,1.3931776435868943,0.21555951702838996,1.3929520636168626,0.21555951702838996,1.393406505914009,0.21555951702838996,1.3927248424682894,0.21555951702838996,1.3936337270625823
56,0.1453180828226493,1.3930190816337236,0.14522918999099518,1.3931792847654358,0.14522918999099518,1.3927248424682894,0.14522918999099518,1.393406505914009,0.14522918999099518,1.3924976213197162
57,0.1422593944410761,1.3646127089794047,0.1424159769094994,1.3647766411937847,0.1424159769094994,1.3643221988966383,0.1424159769094994,1.365003862342358,0.1424159769094994,1.364094977748065
58,0.19884750129421055,1.3802456550910414,0.19868023853941522,1.3804549004453361,0.19868023853941522,1.3800004581481897,0.19868023853941522,1.3806821215939094,0.19868023853941522,1.3797732369996165
59,0.22717578429458524,1.3586475990590388,0.22681236935437313,1.3588688913308813,0.22681236935437313,1.3584144490337349,0.22681236935437313,1.3590961124794545,0.22775010704820506,1.358641670182308
60,0.16458879389406955,1.367916235666213,0.16492168156146572,1.3677305161252364,0.16492168156146572,1.3681849584223829,0.16492168156146572,1.3675032949766632,0.16492168156146572,1.368412179570956
61,0.15396627520323378,1.3760523833370346,0.15366882923548256,1.375910477473872,0.15366882923548256,1.3763649197710184,0.15366882923548256,1.3756832563252988,0.15366882923548256,1.3765921409195916
62,0.2229605144061475,1.3528143966917492,0.2230614185790454,1.3529611414679779,0.2230614185790454,1.3525066991708314,0.2230614185790454,1.353188362616551,0.2230614185790454,1.3522794780222582
63,0.2195368965516256,1.367936656080283,0.21931046780371768,1.3677305161252364,0.21931046780371768,1.3681849584223829,0.21931046780371768,1.3675032949766632,0.21931046780371768,1.368412179570956
64,0.21545463567139717,1.377798777812492,0.21555951702838996,1.3779554678110308,0.21555951702838996,1.3775010255138844,0.21555951702838996,1.378182688959604,0.21555951702838996,1.3772738043653112
65,0.17426094838174702,1.3915431837122483,0.17429905849978503,1.3913615155768502,0.17429905849978503,1.3918159578739966,0.17429905849978503,1.391134294428277,0.17429905849978503,1.3920431790225698
66,0.21161423626561549,1.3622890107188876,0.21180856625306224,1.3625044297080526,0.21180856625306224,1.3620499874109062,0.21180856625306224,1.3627316508566258,0.21180856625306224,1.361822766262333
67,0.1865265574440694,1.3913570339123824,0.18648964851960012,1.391134294428277,0.18648964851960012,1.3915887367254234,0.18648964851960012,1.3909070732797038,0.18648964851960012,1.3918159578739966
68,0.21945361838781363,1.3942335810807793,0.21931046780371768,1.3940881693597287,0.21931046780371768,1.394542611656875,0.21931046780371768,1.3938609482111555,0.21931046780371768,1.3947698328054483
69,0.170574784742204,1.3585892541055287,0.1705481077244573,1.3584144490337349,0.1705481077244573,1.3588688913308813,0.1705481077244573,1.3581872278851617,0.1705481077244573,1.3590961124794545
70,0.17352743155879538,1.3777571517615277,0.1733613208059531,1.3779554678110308,0.1733613208059531,1.3775010255138844,0.1733613208059531,1.378182688959604,0.1733613208059531,1.3772738043653112
71,0.18392775885506224,1.3680538461916965,0.18367643543810433,1.3681849584223829,0.18367643543810433,1.3677305161252364,0.18367643543810433,1.368412179570956,0.18367643543810433,1.3675032949766632
72,0.16590911750586768,1.363967578270989,0.16585941925529765,1.364094977748065,0.16585941925529765,1.3636405354509187,0.16585941925529765,1.3643221988966383,0.16585941925529765,1.3634133143023455
73,0.21093412853656598,1.3768882959749156,0.2108708285592303,1.377046583216738,0.2108708285592303,1.3765921409195916,0.2108708285592303,1.3772738043653112,0.2108708285592303,1.3763649197710184
74,0.2179506116026357,1.3636820912626293,0.21837273010988575,1.3638677565994919,0.21837273010988575,1.3634133143023455,0.21743499241605382,1.3636405354509187,0.21743499241605382,1.3638677565994919
75,0.16600760946035426,1.3661443195524157,0.16585941925529765,1.3663671892337972,0.16585941925529765,1.3659127469366508,0.16585941925529765,1.3665944103823704,0.16585941925529765,1.3656855257880776
76,0.1759440771257469,1.379112623264975,0.1761745338874489,1.37931879470247,0.1761745338874489,1.3788643524053237,0.1761745338874489,1.3795460158510433,0.1761745338874489,1.3786371312567505
