,rx,ry,c1x,c1y,c2x,c2y,c3x,c3y,c4x,c4y
0,0.22694143099053316,1.3708993608450537,0.22681236935437313,1.3706843910566882,0.22681236935437313,1.3711388333538346,0.22681236935437313,1.370457169908115,0.22681236935437313,1.3713660545024078
1,0.2043602627601552,1.353463278774358,0.2043066647024068,1.3536428049136975,0.2043066647024068,1.353188362616551,0.2043066647024068,1.3538700260622707,0.2043066647024068,1.3529611414679779
2,0.16889995312131112,1.3889438234046365,0.16867263233679344,1.389089304091118,0.16867263233679344,1.3886348617939717,0.16867263233679344,1.3893165252396913,0.16867263233679344,1.3884076406453985
3,0.14885373601008012,1.3725714554917605,0.1489801407663229,1.372729381393847,0.1489801407663229,1.3722749390967006,0.1489801407663229,1.3729566025424202,0.1489801407663229,1.3720477179481274
4,0.15686895105094084,1.3655503586432607,0.15648204231697835,1.3656855257880776,0.15648204231697835,1.3652310834909311,0.15648204231697835,1.3659127469366508,0.15741978001081028,1.3654583046395043
5,0.19735892887366802,1.3702066770199353,0.19774250084558329,1.3700027276109685,0.19774250084558329,1.370457169908115,0.19680476315175136,1.3702299487595417,0.19774250084558329,1.3697755064623953
6,0.16497984187675513,1.3934312535447886,0.16492168156146572,1.3936337270625823,0.16492168156146572,1.3931792847654358,0.16492168156146572,1.3938609482111555,0.16492168156146572,1.3929520636168626
7,0.1916577563240268,1.3725062319525674,0.19117833698875977,1.3725021602452738,0.1921160746825917,1.372729381393847,0.1921160746825917,1.3722749390967006,0.19117833698875977,1.372729381393847
8,0.2350395765712013,1.396107317584312,0.23431427090502857,1.3959059385483144,0.23431427090502857,1.3963603808454608,0.23431427090502857,1.3956787173997411,0.23431427090502857,1.396587601994034
9,0.14196958497248632,1.356543624864647,0.1424159769094994,1.356369458696576,0.14147823921566746,1.3565966798451492,0.14147823921566746,1.356369458696576,0.1424159769094994,1.3568239009937224
10,0.15934748344066396,1.362861272307568,0.15929525539847414,1.3627316508566258,0.15929525539847414,1.3631860931537723,0.15929525539847414,1.3625044297080526,0.15929525539847414,1.3634133143023455
11,0.1628916396966061,1.3541769995562138,0.16304620617380186,1.354324468359417,0.16304620617380186,1.3538700260622707,0.16304620617380186,1.3545516895079903,0.16304620617380186,1.3536428049136975
12,0.21243207658587562,1.3591170090748113,0.21274630394689417,1.3593233336280277,0.21274630394689417,1.3588688913308813,0.21274630394689417,1.359550554776601,0.21274630394689417,1.358641670182308
13,0.17856464146335743,1.3710862203818344,0.17898774696894468,1.3709116122052614,0.17898774696894468,1.3713660545024078,0.17805000927511275,1.3711388333538346,0.17805000927511275,1.3709116122052614
14,0.1621124345248083,1.396653699714538,0.16210846847996993,1.3968148231426072,0.16210846847996993,1.3963603808454608,0.16210846847996993,1.3970420442911804,0.16210846847996993,1.3961331596968876
15,0.17903746336952353,1.3657962622134783,0.17898774696894468,1.3659127469366508,0.17898774696894468,1.3654583046395043,0.17898774696894468,1.366139968085224,0.17898774696894468,1.3652310834909311
16,0.1883789735305311,1.367986563966561,0.18836512390726398,1.3681849584223829,0.18836512390726398,1.3677305161252364,0.18836512390726398,1.368412179570956,0.18836512390726398,1.3675032949766632
17,0.18862761814867707,1.3688869714868583,0.18836512390726398,1.3690938430166757,0.18836512390726398,1.3686394007195293,0.18836512390726398,1.369321064165249,0.18836512390726398,1.368412179570956
18,0.19301815510565723,1.3785401435705722,0.19305381237642363,1.3784099101081773,0.19305381237642363,1.3788643524053237,0.19305381237642363,1.378182688959604,0.19305381237642363,1.3790915735538969
19,0.17779553630373804,1.3607694667020283,0.17805000927511275,1.3609138816680402,0.17805000927511275,1.3604594393708938,0.17805000927511275,1.3611411028166134,0.17805000927511275,1.3602322182223205
20,0.1471198075210804,1.3922899579875079,0.14710466537865904,1.3924976213197162,0.14710466537865904,1.3920431790225698,0.14710466537865904,1.3927248424682894,0.14710466537865904,1.3918159578739966
21,0.14676005648446838,1.3819331224271896,0.14710466537865904,1.3818182273367754,0.14710466537865904,1.3822726696339218,0.14710466537865904,1.3815910061882022,0.1461669276848271,1.3820454484853486
22,0.1763813117340861,1.3971027053571268,0.1761745338874489,1.3972692654397536,0.1761745338874489,1.3968148231426072,0.1761745338874489,1.396587601994034,0.17711227158128082,1.3970420442911804
23,0.21850557681366412,1.365801352019856,0.21837273010988575,1.3656855257880776,0.21837273010988575,1.366139968085224,0.21837273010988575,1.3654583046395043,0.21837273010988575,1.3663671892337972
24,0.17979053511789178,1.3548534744311904,0.1799254846627766,1.3550061318051367,0.1799254846627766,1.3545516895079903,0.1799254846627766,1.35523335295371,0.1799254846627766,1.354324468359417
25,0.2036017732833609,1.3887690081876534,0.20336892700857487,1.3886348617939717,0.20336892700857487,1.389089304091118,0.20336892700857487,1.3884076406453985,0.20336892700857487,1.3893165252396913
26,0.21532436386217915,1.3871551471878576,0.21555951702838996,1.3872715349025324,0.21555951702838996,1.386817092605386,0.21555951702838996,1.3874987560511056,0.21555951702838996,1.3865898714568128
27,0.20193432303604103,1.371575296690915,0.201493451620911,1.3713660545024078,0.20243118931474294,1.371593275650981,0.201493451620911,1.3718204967995542,0.20243118931474294,1.3713660545024078
28,0.1848120959285277,1.352564829244532,0.18461417313193626,1.3527339203194046,0.18461417313193626,1.3522794780222582,0.18461417313193626,1.3529611414679779,0.18461417313193626,1.352052256873685
29,0.20989625192821681,1.3824093119710243,0.20993309086539838,1.3822726696339218,0.20993309086539838,1.3827271119310682,0.20993309086539838,1.3820454484853486,0.20993309086539838,1.3829543330796414
30,0.18144674810953482,1.3555002364267648,0.18180096005044047,1.3556877952508564,0.18180096005044047,1.35523335295371,0.18180096005044047,1.3559150163994296,0.18086322235660854,1.3554605741022832
31,0.22557584051280336,1.3663173615418291,0.2258746316605412,1.366139968085224,0.2258746316605412,1.3665944103823704,0.2258746316605412,1.3659127469366508,0.2258746316605412,1.3668216315309436
32,0.2014139423373183,1.3774562619391912,0.201493451620911,1.3772738043653112,0.201493451620911,1.3777282466624576,0.201493451620911,1.377046583216738,0.201493451620911,1.3779554678110308
33,0.19704319249311567,1.3555549724192788,0.19680476315175136,1.3556877952508564,0.19680476315175136,1.35523335295371,0.19680476315175136,1.3559150163994296,0.19680476315175136,1.3550061318051367
34,0.19882649061760196,1.3811644021513891,0.19868023853941522,1.381363785039629,0.19868023853941522,1.3809093427424826,0.19868023853941522,1.3815910061882022,0.19868023853941522,1.3806821215939094
